,Author,Category,Sample,Acceleration Timestamp,Acceleration X,Acceleration Y,Acceleration Z,AngularVelocity X,AngularVelocity Y,AngularVelocity Z,MagneticField X,MagneticField Y,MagneticField Z,Orientation X,Orientation Y,Orientation Z
2960,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:51.050',9.4428,0.5768,2.4844,-0.0539,0.0283,-0.0379,-53.3097,21.1611,2.7988,-122.0717,-1.0578,-75.4074
2961,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:51.250',9.2984,0.6229,2.9149,-0.1049,0.0889,-0.0066,-52.9879,21.7518,2.1033,-123.1000,-0.3333,-75.0974
2962,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:51.450',9.3752,0.5324,2.2555,-0.1321,-0.0435,-0.0431,-52.8116,21.7274,2.0040,-123.1046,-0.8089,-74.8624
2963,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:51.651',9.3443,0.5567,2.4583,0.0263,0.1765,-0.0993,-53.3835,20.4850,2.4450,-123.1611,-2.2043,-75.3376
2964,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:51.851',9.2955,-0.0370,3.0408,-0.1982,0.0635,0.1712,-53.6562,20.2356,2.1587,-122.8616,-2.8179,-75.1283
2965,Ronaldo,Idle,idle_80,'29-Jan-2023 15:29:52.051',9.3689,0.1909,2.5767,0.0121,-0.0575,-0.0367,-53.7789,20.0286,2.1908,-121.9983,-3.7439,-74.7873
2966,Ronaldo,Idle,idle_81,'29-Jan-2023 15:29:52.251',9.6956,-0.0551,2.8261,0.0327,-0.0860,0.0943,-53.6795,19.1481,1.4152,-120.9964,-4.3817,-73.9290
2967,Ronaldo,Idle,idle_81,'29-Jan-2023 15:29:52.452',9.6874,0.0446,2.3390,0.1516,-0.0372,0.0640,-53.8890,18.2322,0.7267,-118.8647,-5.2992,-72.7481
2968,Test,Idle,idle_81,'29-Jan-2023 15:27:41.882',9.298963,-0.335452,6.420898,-0.039661,-0.171277,-0.03345,-34.722187,-4.940674,-44.052734,-110.919817,0.459324,-63.103111
2969,Test,Idle,idle_81,'29-Jan-2023 15:27:42.083',8.105644,0.245639,4.250711,0.223246,-0.910386,0.228712,-36.90876,-7.542625,-41.495377,-113.304924,-1.013229,-65.89878
2970,Test,Idle,idle_81,'29-Jan-2023 15:27:42.284',9.103469,-0.914149,-0.964145,1.046689,-0.845755,-0.014082,-49.570881,-5.584221,-25.219498,-118.804387,3.252306,-86.540707
2971,Test,Idle,idle_81,'29-Jan-2023 15:27:42.485',10.450817,-1.392105,-1.393452,0.495899,-0.604849,-0.072394,-51.454258,-11.863945,-18.57547,-129.198553,0.719807,-91.30087
2972,Test,Idle,idle_81,'29-Jan-2023 15:27:42.685',8.881331,-0.270937,-0.406555,-0.126266,-0.196311,-0.196528,-51.389671,-14.927399,-15.379028,-131.196622,-1.970217,-93.645549
2973,Test,Idle,idle_81,'29-Jan-2023 15:27:42.886',9.927506,0.494871,-1.523831,-0.352986,0.017213,-0.139512,-50.805111,-14.964912,-16.095154,-126.91981,-3.308046,-93.513407
2974,Test,Idle,idle_81,'29-Jan-2023 15:27:43.087',9.819131,1.671873,-0.30282,-0.910061,0.252654,-0.021488,-50.815331,-11.757263,-17.984451,-117.761423,-3.624612,-94.112721
2975,Test,Idle,idle_81,'29-Jan-2023 15:27:43.288',9.654324,1.359922,0.282612,-0.605086,-0.017989,-0.112134,-49.798241,-9.23687,-21.143066,-108.953207,-4.226084,-92.181318
2976,Test,Idle,idle_81,'29-Jan-2023 15:27:43.489',10.221494,1.397644,0.186961,-0.402461,-0.167036,-0.015403,-49.526421,-7.928062,-21.242615,-103.240444,-5.348792,-92.317743
2977,Test,Idle,idle_81,'29-Jan-2023 15:27:43.689',9.525891,1.505719,0.394879,0.053602,0.089026,-0.139277,-49.619232,-8.055519,-21.32856,-101.188499,-6.468948,-92.568562
2978,Test,Idle,idle_81,'29-Jan-2023 15:27:43.890',9.419013,1.786086,0.261207,0.665493,0.179709,-0.096623,-48.782555,-11.177078,-22.81662,-106.863045,-7.556639,-90.884999
2979,Test,Idle,idle_81,'29-Jan-2023 15:27:44.091',9.922267,1.636846,0.028441,1.03528,0.055651,0.050219,-47.949081,-14.86013,-21.730003,-116.183698,-7.6114,-90.387742
2980,Test,Idle,idle_81,'29-Jan-2023 15:27:44.292',9.961036,1.642834,0.147443,1.096364,0.087517,-0.003635,-47.902878,-19.284492,-19.131996,-128.816715,-7.363263,-90.528609
2981,Test,Idle,idle_81,'29-Jan-2023 15:27:44.493',9.255403,0.59172,0.500559,0.561812,0.029305,-0.097753,-47.827801,-23.00444,-15.833366,-139.206131,-7.956543,-91.679044
2982,Test,Idle,idle_81,'29-Jan-2023 15:27:44.694',10.007739,0.742456,-0.459993,0.314682,0.098818,0.159345,-48.253342,-24.012444,-13.056053,-145.782188,-7.045352,-92.292736
2983,Test,Idle,idle_81,'29-Jan-2023 15:27:44.894',10.054142,0.726439,0.149389,0.053851,0.029669,0.132416,-48.253147,-24.081337,-13.168869,-148.23355,-6.143769,-90.80441
2984,Test,Idle,idle_81,'29-Jan-2023 15:27:45.095',9.722432,0.970282,0.007035,0.304469,0.213247,-0.009766,-48.75045,-24.382256,-13.390106,-150.587925,-5.925733,-90.081143
2985,Test,Idle,idle_81,'29-Jan-2023 15:27:45.296',9.907447,0.485291,-0.008981,0.370407,-0.074546,-0.009672,-48.789036,-24.457176,-11.448174,-154.282476,-5.096057,-90.372387
2986,Test,Idle,idle_81,'29-Jan-2023 15:27:45.497',9.364526,-0.065115,0.16331,0.576279,0.044716,0.014887,-48.786667,-25.154114,-9.378029,-159.51513,-4.67685,-90.584637
2987,Test,Idle,idle_81,'29-Jan-2023 15:27:45.698',10.410551,0.094903,-0.207169,0.674328,0.10829,0.190552,-48.757401,-25.919846,-6.309357,-167.521216,-3.790457,-90.788696
2988,Test,Idle,idle_81,'29-Jan-2023 15:27:45.898',9.262738,0.840652,0.108225,0.182217,0.170745,-0.168247,-48.892204,-25.895164,-4.734901,-171.968169,-3.876539,-90.439135
2989,Test,Idle,idle_81,'29-Jan-2023 15:27:46.099',9.997111,1.384172,-0.040865,0.339209,0.232309,-0.075565,-47.875587,-27.354263,-5.314362,-173.655362,-4.945414,-88.969654
2990,Test,Idle,idle_81,'29-Jan-2023 15:27:46.300',10.05549,1.543141,0.035925,0.450848,0.02037,-0.113025,-47.220768,-28.048286,-5.505234,-176.766965,-5.749153,-87.034928
2991,Test,Idle,idle_81,'29-Jan-2023 15:27:46.501',9.579629,1.078058,0.897534,0.024117,-0.165418,-0.020223,-47.046387,-29.006981,-3.299149,179.903891,-6.555896,-88.011228
2992,Test,Idle,idle_81,'29-Jan-2023 15:27:46.702',8.747809,0.998124,0.660726,-0.110482,0.019793,-0.238517,-46.02095,-30.766006,-2.47493,178.757165,-8.564115,-88.717246
2993,Test,Idle,idle_81,'29-Jan-2023 15:27:46.902',10.31954,1.33208,0.390388,-0.132111,-0.031046,0.077066,-46.105019,-30.361008,-1.864883,177.842543,-8.124229,-88.813324
2994,Test,Idle,idle_81,'29-Jan-2023 15:27:47.103',10.089619,2.003733,-0.511636,0.354925,0.090274,-0.050188,-45.501015,-30.953346,-2.057281,176.808332,-9.011515,-87.995115
2995,Test,Idle,idle_81,'29-Jan-2023 15:27:47.304',10.249187,2.069746,-0.055684,-0.15844,-0.15328,-0.051295,-45.979328,-30.606064,-1.755783,177.575865,-8.245241,-88.87538
2996,Test,Idle,idle_82,'29-Jan-2023 15:27:47.505',9.450448,1.497336,-0.177231,0.12263,-0.062101,0.019716,-45.808533,-30.631813,-2.245842,179.244828,-8.785171,-89.274903
2997,Test,Idle,idle_82,'29-Jan-2023 15:27:47.706',9.827214,1.351989,0.266895,-0.127779,0.028814,0.02351,-45.937878,-30.05439,-2.124947,179.511647,-7.890846,-89.257462
2998,Test,Idle,idle_82,'29-Jan-2023 15:27:47.906',9.58876,1.268163,0.518671,-0.055003,-0.001348,0.017714,-46.53553,-29.988914,-2.504707,179.16466,-8.027067,-88.8108
2999,Test,Idle,idle_82,'29-Jan-2023 15:27:48.107',9.909393,1.626667,0.431702,0.083295,0.094364,0.04553,-46.166481,-30.012558,-3.449944,177.775287,-8.00131,-87.062034
3000,Test,Idle,idle_82,'29-Jan-2023 15:27:48.308',9.677825,1.84641,0.597108,0.036064,-0.021564,-0.134877,-46.261494,-30.506912,-3.488182,177.607858,-8.814814,-86.802199
3001,Test,Idle,idle_82,'29-Jan-2023 15:27:48.509',9.494157,2.306703,0.486638,-0.052962,0.000666,0.048553,-45.614532,-31.175056,-4.164848,178.744343,-9.254031,-87.034426
3002,Test,Idle,idle_82,'29-Jan-2023 15:27:48.710',9.778715,1.097368,1.08659,0.115822,0.022946,0.070477,-46.418179,-30.122482,-3.138199,177.648192,-8.198901,-87.315045
3003,Test,Idle,idle_82,'29-Jan-2023 15:27:48.910',9.552685,0.916993,0.206421,0.331362,0.148661,0.058427,-46.609268,-30.132835,-2.075615,174.562033,-8.30321,-87.016081
3004,Test,Idle,idle_82,'29-Jan-2023 15:27:49.111',9.650282,0.547112,1.191822,-0.094302,0.431783,0.01895,-46.788574,-29.565849,-4.401756,174.307712,-7.862158,-84.179402
3005,Test,Idle,idle_82,'29-Jan-2023 15:27:49.312',9.759705,0.776585,1.926793,-0.129149,0.111243,0.047686,-46.885029,-28.647545,-8.120705,176.848338,-6.568627,-81.63138
3006,Test,Idle,idle_82,'29-Jan-2023 15:27:49.513',10.173444,0.876128,0.334105,0.214123,-0.091266,0.007212,-47.537498,-27.973938,-6.465569,175.817162,-5.944736,-83.07466
3007,Test,Idle,idle_82,'29-Jan-2023 15:27:49.714',9.423953,0.63483,1.032253,-0.091423,0.037018,-0.100168,-47.446255,-27.852051,-6.283493,176.703398,-5.828739,-83.871007
3008,Test,Idle,idle_82,'29-Jan-2023 15:27:49.914',8.875344,0.279169,1.707799,0.095628,0.608115,0.000306,-46.7775,-27.66259,-9.222046,177.090639,-5.442816,-79.938193
3009,Test,Idle,idle_82,'29-Jan-2023 15:27:50.115',9.503438,0.179626,3.820954,-0.169733,0.43328,0.112967,-46.313862,-26.90403,-14.739853,177.721933,-4.319453,-74.139563
3010,Test,Idle,idle_82,'29-Jan-2023 15:27:50.316',9.050479,0.568967,2.917583,-0.040147,-0.204255,0.052157,-46.215172,-27.060272,-14.36499,177.904602,-4.693643,-74.500298
3011,Test,Idle,idle_82,'29-Jan-2023 15:27:50.517',9.292825,1.652414,2.684218,0.160173,0.204052,-0.107213,-46.150055,-27.755028,-14.509369,176.671603,-5.239525,-73.627247
3012,Test,Idle,idle_82,'29-Jan-2023 15:27:50.717',9.282647,0.857118,3.119363,0.211405,0.047254,0.098334,-46.178822,-27.846344,-13.455887,172.76937,-5.149226,-72.706382
3013,Test,Idle,idle_82,'29-Jan-2023 15:27:50.918',8.746611,0.574805,3.477269,-0.246639,-0.18783,0.046899,-47.01783,-27.508293,-11.969833,171.770294,-5.12364,-74.08285
3014,Test,Idle,idle_82,'29-Jan-2023 15:27:51.119',9.059311,1.009501,2.854115,0.028045,0.03357,-0.020411,-47.16188,-27.420845,-10.718536,169.707436,-5.43505,-74.398133
3015,Test,Idle,idle_82,'29-Jan-2023 15:27:51.320',9.495654,1.630709,2.650838,0.078246,0.097543,-0.005908,-46.66254,-27.837502,-11.528305,169.031785,-5.809056,-73.537279
3016,Test,Idle,idle_82,'29-Jan-2023 15:27:51.521',9.331745,1.371897,2.643652,-0.145417,-0.0068,-0.106996,-46.570305,-28.272896,-11.707932,170.124421,-6.258151,-73.740195
3017,Test,Idle,idle_82,'29-Jan-2023 15:27:51.722',8.871601,1.301693,2.545157,-0.562643,-0.036965,-0.210989,-45.938194,-28.589493,-12.606499,174.191434,-6.757644,-74.409194
3018,Test,Idle,idle_82,'29-Jan-2023 15:27:51.922',9.902957,0.612377,3.084037,-0.470297,-0.166645,0.118289,-46.642658,-28.207657,-12.917252,176.491846,-5.963949,-75.658153
3019,Test,Idle,idle_82,'29-Jan-2023 15:27:52.123',9.34821,0.892893,2.034419,-0.308407,-0.30596,-0.178232,-46.150009,-28.759605,-12.454002,179.789346,-7.052079,-77.540744
3020,Test,Idle,idle_82,'29-Jan-2023 15:27:52.324',9.596394,0.945883,2.243984,-0.464369,0.009881,-0.043441,-45.806866,-28.622887,-13.585648,-175.312564,-7.361393,-77.978607
3021,Test,Idle,idle_82,'29-Jan-2023 15:27:52.525',10.129885,1.041534,1.51949,-0.260455,-0.085248,0.096616,-46.499386,-27.601952,-15.126869,-172.073083,-6.211962,-77.737122
3022,Test,Idle,idle_82,'29-Jan-2023 15:27:52.726',9.261091,0.458497,1.975143,0.097976,-0.084299,0.053397,-46.652969,-27.34565,-14.527367,-172.255417,-5.720377,-79.118455
3023,Test,Idle,idle_82,'29-Jan-2023 15:27:52.926',9.811497,0.402663,2.176175,-0.081696,0.061743,-0.096518,-46.556587,-27.05172,-14.948166,-170.709618,-5.724975,-79.180641
3024,Test,Idle,idle_82,'29-Jan-2023 15:27:53.127',9.708511,0.787512,1.587748,0.046839,0.111164,-0.22706,-46.180412,-27.812279,-15.161797,-170.128253,-6.504083,-79.429869
3025,Test,Idle,idle_82,'29-Jan-2023 15:27:53.328',9.786798,1.119522,1.896107,0.183568,-0.031845,0.026533,-46.228069,-27.946106,-14.971985,-170.781957,-6.443973,-79.208465
3026,Test,Idle,idle_83,'29-Jan-2023 15:27:53.529',9.17996,0.869841,0.924927,0.26405,-0.094373,0.109304,-46.985027,-28.077309,-11.756538,-174.729863,-6.030369,-80.727584
3027,Test,Idle,idle_83,'29-Jan-2023 15:27:53.730',10.201735,0.782124,2.001787,-0.066539,-0.052988,0.118384,-47.104065,-27.949257,-10.701073,-176.406197,-6.006626,-81.189722
3028,Test,Idle,idle_83,'29-Jan-2023 15:27:53.930',9.470955,1.706152,1.826502,0.155816,0.024943,-0.088027,-46.398815,-28.713104,-10.205368,-177.437649,-6.909986,-80.913513
3029,Test,Idle,idle_83,'29-Jan-2023 15:27:54.131',10.032437,1.28418,1.592089,0.29961,0.131702,0.027683,-46.48642,-29.07061,-10.141113,179.826736,-7.274118,-79.588962
3030,Test,Idle,idle_83,'29-Jan-2023 15:27:54.332',8.145162,0.966091,2.478845,0.217272,-0.169934,-0.212943,-45.666454,-30.688347,-8.786766,179.146278,-8.883296,-80.974357
3031,Test,Idle,idle_83,'29-Jan-2023 15:27:54.533',9.318273,1.766177,1.617087,-0.0421,-0.25153,0.297429,-46.025887,-30.642914,-8.631775,-179.963218,-8.307061,-81.075512
3032,Test,Idle,idle_83,'29-Jan-2023 15:27:54.734',9.536818,1.680406,1.695374,-0.100672,-0.075722,0.05295,-45.459694,-30.334213,-9.63839,-179.475409,-8.53687,-80.600559
3033,Test,Idle,idle_83,'29-Jan-2023 15:27:54.934',9.437724,1.787882,1.470093,0.008522,-0.047711,0.044879,-46.200176,-29.725677,-8.648842,-179.408651,-7.964578,-81.491358
3034,Test,Idle,idle_83,'29-Jan-2023 15:27:55.135',9.106613,0.333956,1.927242,0.029063,-0.050117,-0.02097,-46.375011,-29.50341,-8.699409,-178.778792,-8.00484,-81.766333
3035,Test,Idle,idle_83,'29-Jan-2023 15:27:55.336',9.616452,1.090782,1.860331,0.379785,0.079232,0.056288,-45.835087,-29.410194,-9.50325,-178.182251,-7.726098,-81.375896
3036,Test,Idle,idle_83,'29-Jan-2023 15:27:55.537',9.457483,1.093626,1.411714,0.025271,-0.044258,-0.012961,-46.031105,-29.245193,-9.960625,-177.264412,-7.9678,-81.035932
3037,Test,Idle,idle_83,'29-Jan-2023 15:27:55.738',9.863888,1.415007,1.279839,-0.188054,0.004657,0.02112,-46.370251,-29.02607,-11.138298,-175.969343,-7.571149,-80.850791
3038,Test,Idle,idle_83,'29-Jan-2023 15:27:55.938',9.676627,0.5531,1.722917,-0.144021,-0.001664,0.041353,-46.237915,-28.73011,-11.815758,-174.744244,-7.000456,-80.297169
3039,Test,Idle,idle_83,'29-Jan-2023 15:27:56.139',9.833651,1.159489,1.677112,-0.054274,-0.106791,0.016921,-46.408974,-27.951385,-11.601326,-174.859254,-6.344137,-80.906927
3040,Test,Idle,idle_83,'29-Jan-2023 15:27:56.340',9.238638,0.797392,1.521586,0.205421,-0.018504,-0.015677,-46.883163,-27.806229,-11.287872,-175.181659,-6.146138,-81.890251
3041,Test,Idle,idle_83,'29-Jan-2023 15:27:56.541',10.168205,0.454455,1.653162,-0.160044,0.040796,-0.028807,-46.703613,-28.135063,-11.314873,-175.041267,-6.409121,-81.569294
3042,Test,Idle,idle_83,'29-Jan-2023 15:27:56.742',9.738748,0.796045,1.619782,-0.017121,0.038892,-0.039238,-46.491287,-28.122612,-12.082634,-174.722095,-6.31559,-81.19523
3043,Test,Idle,idle_83,'29-Jan-2023 15:27:56.942',9.679471,0.77883,1.829496,0.006703,-0.007885,0.032159,-47.415817,-28.245049,-11.299149,-174.991111,-5.90994,-81.711252
3044,Test,Idle,idle_83,'29-Jan-2023 15:27:57.143',9.443861,1.252446,1.280437,0.006954,-0.095186,-0.005302,-46.772232,-28.893219,-10.149353,-175.74942,-6.500171,-82.692596
3045,Test,Idle,idle_83,'29-Jan-2023 15:27:57.344',9.96867,1.575474,1.180445,-0.103154,-0.02776,0.01246,-46.853222,-29.132195,-10.492271,-176.324615,-6.796668,-82.200774
3046,Test,Idle,idle_83,'29-Jan-2023 15:27:57.545',9.548194,1.643732,1.400488,0.210585,0.107804,-0.101514,-45.968925,-30.064842,-10.372078,-177.757343,-8.065312,-81.313903
3047,Test,Idle,idle_83,'29-Jan-2023 15:27:57.746',9.11275,1.483864,2.097438,0.151112,0.009976,-0.107993,-45.093132,-30.780136,-9.917938,-177.990202,-8.901503,-81.622553
3048,Test,Idle,idle_83,'29-Jan-2023 15:27:57.946',9.735754,1.951642,1.379531,0.038002,-0.049979,0.15628,-45.422928,-30.970947,-10.568596,-177.374441,-8.73609,-80.972699
3049,Test,Idle,idle_83,'29-Jan-2023 15:27:58.147',9.137898,1.69747,1.638493,-0.180973,-0.053202,-0.081386,-45.527451,-30.707993,-11.324646,-175.95299,-8.817872,-81.249036
3050,Test,Idle,idle_83,'29-Jan-2023 15:27:58.348',10.336605,2.178121,0.82718,-0.201203,-0.128788,0.18112,-46.077652,-29.376823,-10.661652,-174.911412,-7.817943,-82.132996
3051,Test,Idle,idle_83,'29-Jan-2023 15:27:58.549',9.133257,1.308429,1.948199,-0.289236,0.169581,-0.19724,-45.396622,-30.146118,-12.003143,-172.687399,-8.893474,-81.318858
3052,Test,Idle,idle_83,'29-Jan-2023 15:27:58.750',9.580078,1.006208,2.013014,0.110785,0.06884,0.08834,-45.746429,-29.797913,-11.562378,-173.412609,-8.117177,-81.510243
3053,Test,Idle,idle_83,'29-Jan-2023 15:27:58.950',9.469608,1.228645,1.675616,0.059217,0.059778,-0.043677,-45.367119,-29.752686,-12.11512,-173.2723,-8.256894,-81.196332
3054,Test,Idle,idle_83,'29-Jan-2023 15:27:59.151',9.889934,1.019979,1.642235,-0.156745,0.150355,-0.075204,-44.703545,-29.718597,-14.5662,-171.419312,-8.455148,-79.254015
3055,Test,Idle,idle_83,'29-Jan-2023 15:27:59.352',9.773326,1.160537,1.592838,0.053353,0.08782,0.103479,-45.25267,-28.48951,-15.325073,-171.186709,-7.298502,-78.35585
3056,Test,Idle,idle_84,'29-Jan-2023 15:27:59.553',9.125923,0.671354,1.358575,-0.031744,-0.173111,0.03086,-45.939205,-28.507248,-14.226112,-171.775237,-6.673823,-79.983901
3057,Test,Idle,idle_84,'29-Jan-2023 15:27:59.753',10.167606,1.181343,1.260529,-0.255118,0.085159,-0.0412,-45.434494,-27.560188,-14.8162,-169.775558,-6.335144,-79.487439
3058,Test,Idle,idle_84,'29-Jan-2023 15:27:59.954',9.301058,1.135539,1.647474,-0.207864,0.048541,-0.017418,-45.207825,-27.49572,-16.582458,-168.203586,-6.259138,-78.380554
3059,Test,Idle,idle_84,'29-Jan-2023 15:28:00.155',9.627829,0.032632,2.480043,0.347325,0.030803,0.039282,-45.589203,-28.10743,-15.556877,-171.538991,-6.175572,-78.741414
3060,Test,Idle,idle_84,'29-Jan-2023 15:28:00.356',9.763147,0.893342,1.757346,0.499404,-0.05653,-0.238516,-45.815063,-28.985023,-12.266762,-173.404945,-7.25982,-81.47224
3061,Test,Idle,idle_84,'29-Jan-2023 15:28:00.557',9.470955,1.786984,1.579665,0.229792,-0.01099,-0.073451,-46.285751,-29.103371,-10.526947,-174.834425,-7.282963,-82.464144
3062,Test,Idle,idle_84,'29-Jan-2023 15:28:00.758',9.62708,1.68789,1.268163,0.065694,0.012563,0.047943,-46.309715,-29.391121,-10.661362,-176.679485,-7.498825,-81.692687
3063,Test,Idle,idle_84,'29-Jan-2023 15:28:00.958',9.268726,1.951192,0.950224,0.028571,0.031841,-0.060839,-45.484211,-30.553658,-10.687515,-177.23893,-8.770912,-81.106863
3064,Test,Idle,idle_84,'29-Jan-2023 15:28:01.159',9.885443,1.383423,1.964515,-0.164337,-0.077933,0.026078,-44.961761,-30.758667,-10.28331,-176.324571,-9.254162,-80.924058
3065,Test,Idle,idle_84,'29-Jan-2023 15:28:01.360',9.867031,1.773961,1.966461,0.126509,0.091792,-0.203888,-44.999325,-30.986191,-10.485054,-176.156978,-9.637966,-81.393455
3066,Test,Idle,idle_84,'29-Jan-2023 15:28:01.561',9.501492,2.219285,1.076861,0.024753,0.0539,-0.084937,-44.741249,-31.748848,-10.925056,-174.950552,-10.404039,-81.457486
3067,Test,Idle,idle_84,'29-Jan-2023 15:28:01.762',9.419312,2.461182,1.796115,-0.206898,-0.015047,-0.085342,-44.555336,-31.005692,-12.266296,-171.843505,-10.360621,-81.512355
3068,Test,Idle,idle_84,'29-Jan-2023 15:28:01.962',9.687854,1.450035,1.977388,-0.120442,0.05623,-0.042559,-45.004784,-30.789597,-13.456581,-169.407168,-10.030799,-80.758588
3069,Test,Idle,idle_84,'29-Jan-2023 15:28:02.163',9.158854,1.123414,1.682202,-0.195702,-0.142059,-0.083359,-44.549011,-30.835861,-14.368935,-166.630569,-10.660572,-80.962971
3070,Test,Idle,idle_84,'29-Jan-2023 15:28:02.364',9.688453,1.397943,1.8756,-0.338982,0.001483,-0.087003,-44.200249,-30.331451,-17.373238,-161.06341,-10.851646,-80.071537
3071,Test,Idle,idle_84,'29-Jan-2023 15:28:02.565',9.404643,1.20215,1.787433,-0.564697,0.051545,0.037971,-44.258934,-27.98735,-20.378525,-156.784352,-9.233393,-78.704308
3072,Test,Idle,idle_84,'29-Jan-2023 15:28:02.766',10.275981,0.332309,1.690285,0.017977,-0.068856,0.172554,-45.526905,-26.429817,-19.402061,-157.070056,-7.02987,-79.385312
3073,Test,Idle,idle_84,'29-Jan-2023 15:28:02.966',9.265432,0.860411,1.731898,0.002494,0.000576,-0.071667,-45.421337,-26.207916,-20.172241,-156.284636,-7.117115,-79.281394
3074,Test,Idle,idle_84,'29-Jan-2023 15:28:03.167',9.330697,1.162632,1.720522,-0.098966,-0.174035,0.274932,-45.608971,-25.720863,-19.857216,-157.953454,-6.51771,-79.188479
3075,Test,Idle,idle_84,'29-Jan-2023 15:28:03.368',9.216634,1.012644,0.829575,0.476523,-0.050119,0.174669,-46.580635,-25.956642,-16.585632,-163.061856,-5.871692,-80.867689
3076,Test,Idle,idle_84,'29-Jan-2023 15:28:03.569',9.09359,1.161285,1.232687,0.299492,-0.16643,0.153243,-47.040764,-26.864326,-13.338615,-167.600643,-5.728872,-82.586659
3077,Test,Idle,idle_84,'29-Jan-2023 15:28:03.770',10.487042,1.607956,2.193239,0.338986,0.087362,-0.137528,-46.150627,-28.95433,-12.712334,-171.728128,-7.312134,-81.256737
3078,Test,Idle,idle_84,'29-Jan-2023 15:28:03.971',9.525741,1.758842,1.087189,0.228211,0.198243,-0.080422,-45.406639,-30.078728,-12.546761,-173.991257,-8.715888,-80.507071
3079,Test,Idle,idle_84,'29-Jan-2023 15:28:04.171',8.1031,2.16899,1.761237,0.021505,-0.191519,-0.110833,-44.463387,-31.489906,-11.641937,-173.563301,-10.461589,-81.405479
3080,Test,Idle,idle_84,'29-Jan-2023 15:28:04.372',9.335337,2.242187,1.333727,0.308813,-0.075802,0.11879,-44.362892,-31.741051,-10.577591,-175.029274,-10.737451,-81.471961
3081,Test,Idle,idle_84,'29-Jan-2023 15:28:04.573',9.527687,2.369722,1.152304,0.018498,0.083648,-0.035446,-44.081631,-31.665169,-11.297287,-174.790852,-10.736776,-81.325676
3082,Test,Idle,idle_84,'29-Jan-2023 15:28:04.774',8.653505,2.093846,1.529819,-0.039799,-0.122805,0.046443,-44.211025,-31.876152,-11.926666,-173.14048,-11.080217,-81.279966
3083,Test,Idle,idle_84,'29-Jan-2023 15:28:04.975',9.665401,1.479823,1.723516,0.11091,-0.100972,0.168614,-45.047798,-31.383987,-11.551819,-173.218276,-10.42119,-81.52447
3084,Test,Idle,idle_84,'29-Jan-2023 15:28:05.175',9.543105,1.358275,1.24571,0.025824,0.019824,-0.021817,-45.282936,-30.724403,-11.794106,-172.071688,-10.083842,-81.990979
3085,Test,Idle,idle_84,'29-Jan-2023 15:28:05.376',9.470656,0.837957,2.236499,-0.460296,-0.172732,-0.027398,-45.509468,-29.996948,-13.551712,-167.58398,-9.889342,-82.274106
3086,Test,Idle,idle_85,'29-Jan-2023 15:28:05.577',10.187665,1.25499,1.238375,0.01473,0.313677,0.03375,-46.042717,-28.458633,-15.236313,-166.238056,-8.048286,-81.111487
3087,Test,Idle,idle_85,'29-Jan-2023 15:28:05.778',9.633667,0.960403,1.415307,-0.058855,0.046565,0.074061,-46.795689,-27.058121,-15.529907,-165.733929,-6.690664,-81.202187
3088,Test,Idle,idle_85,'29-Jan-2023 15:28:05.979',9.742939,0.426763,1.407373,0.025782,0.182471,-0.014633,-46.618477,-26.362236,-16.639717,-165.146574,-6.01048,-80.228116
3089,Test,Idle,idle_85,'29-Jan-2023 15:28:06.179',10.04082,0.680186,1.576821,0.10398,0.010458,-0.00873,-46.967876,-26.756508,-15.34108,-166.470017,-5.621286,-81.068982
3090,Test,Idle,idle_85,'29-Jan-2023 15:28:06.380',9.235046,1.306184,1.126707,0.085231,-0.086644,0.051351,-47.495571,-27.180336,-13.642807,-167.826807,-5.744321,-82.201447
3091,Test,Idle,idle_85,'29-Jan-2023 15:28:06.581',9.914034,1.205443,2.055975,0.139396,0.259808,-0.151359,-46.965961,-27.766106,-14.444061,-167.019988,-6.505389,-82.129945
3092,Test,Idle,idle_85,'29-Jan-2023 15:28:06.782',9.512269,1.838477,1.265768,0.134193,-0.029239,-0.224728,-45.739044,-28.83017,-13.441826,-167.497039,-7.935371,-82.59818
3093,Test,Idle,idle_85,'29-Jan-2023 15:28:06.983',10.144854,1.728605,1.277294,0.04499,0.11089,0.085334,-45.78756,-28.779175,-13.638832,-168.377668,-7.685521,-81.500538
3094,Test,Idle,idle_85,'29-Jan-2023 15:28:07.183',8.802745,1.797013,1.780547,0.035121,-0.142834,-0.141565,-45.044418,-30.459572,-13.189575,-168.937379,-9.605828,-82.177911
3095,Test,Idle,idle_85,'29-Jan-2023 15:28:07.384',9.498947,2.047143,1.103356,0.1954,-0.002109,-0.012074,-45.420288,-30.34272,-13.344246,-168.935533,-9.47727,-82.441864
3096,Test,Idle,idle_85,'29-Jan-2023 15:28:07.585',10.201735,2.576592,0.882265,-0.16649,-0.100035,0.027585,-45.770309,-30.105827,-13.426514,-166.843309,-9.375085,-82.737668
3097,Test,Idle,idle_85,'29-Jan-2023 15:28:07.786',9.582174,2.003584,1.051563,-0.302999,0.059596,-0.064495,-44.755688,-30.235214,-14.778076,-164.5635,-10.275365,-81.92294
